datetime,pm10,pm25,o3,no2,co,so2,nox,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,hour,day_of_week,month
2016-06-04 04:00:00+00:00,43.0,32.0,0.066,0.033,0.64,0.001,0.0136,15.669872981077805,80.0,0.0,2.401923788646684,4,5,6
2016-06-04 05:00:00+00:00,42.0,38.0,0.053,0.033,0.64,0.001,0.0136,15.17037086855466,80.0,0.0,2.102222521132795,5,5,6
2016-06-04 06:00:00+00:00,44.0,31.0,0.044,0.033,0.64,0.001,0.0136,15.0,80.0,0.0,2.0,6,5,6
2016-06-04 07:00:00+00:00,35.0,31.0,0.036,0.033,0.64,0.001,0.0136,15.17037086855466,80.0,0.0,2.102222521132795,7,5,6
2016-06-04 08:00:00+00:00,35.0,31.0,0.03,0.033,0.64,0.001,0.0136,15.669872981077807,80.0,0.0,2.401923788646684,8,5,6
2016-06-04 09:00:00+00:00,42.0,37.0,0.02,0.033,0.64,0.001,0.0136,16.464466094067262,80.0,0.0,2.878679656440357,9,5,6
2016-06-04 10:00:00+00:00,49.0,46.0,0.017,0.033,0.64,0.001,0.0136,17.5,80.0,0.0,3.5,10,5,6
2016-06-04 11:00:00+00:00,52.0,45.0,0.007,0.033,0.64,0.001,0.0136,18.705904774487397,80.0,0.0,4.223542864692438,11,5,6
2016-06-04 12:00:00+00:00,62.0,35.0,0.007,0.033,0.64,0.001,0.0136,20.0,80.0,0.0,5.0,12,5,6
2016-06-04 13:00:00+00:00,45.0,34.0,0.007,0.033,0.64,0.001,0.0136,21.294095225512603,80.0,0.0,5.776457135307562,13,5,6
2016-06-04 14:00:00+00:00,41.0,40.0,0.008,0.033,0.64,0.001,0.0136,22.5,80.0,0.0,6.5,14,5,6
2016-06-04 15:00:00+00:00,51.0,48.0,0.019,0.033,0.64,0.001,0.0136,23.535533905932738,80.0,0.0,7.121320343559643,15,5,6
2016-06-04 16:00:00+00:00,65.0,67.0,0.031,0.033,0.64,0.001,0.0136,24.33012701892219,80.0,0.0,7.598076211353316,16,5,6
2016-06-04 17:00:00+00:00,80.0,67.0,0.048,0.033,0.64,0.001,0.0136,24.82962913144534,80.0,0.0,7.897777478867205,17,5,6
2016-06-04 18:00:00+00:00,88.0,63.0,0.066,0.033,0.64,0.001,0.0136,25.0,80.0,0.0,8.0,18,5,6
2016-06-04 19:00:00+00:00,89.0,36.0,0.062,0.033,0.64,0.001,0.0136,24.82962913144534,80.0,0.0,7.897777478867205,19,5,6
2016-06-04 20:00:00+00:00,60.0,27.0,0.077,0.033,0.64,0.001,0.0136,24.330127018922195,80.0,0.0,7.598076211353316,20,5,6
2016-06-04 21:00:00+00:00,39.0,22.0,0.089,0.033,0.64,0.001,0.0136,23.535533905932738,80.0,0.0,7.121320343559643,21,5,6
2016-06-04 22:00:00+00:00,42.0,16.0,0.104,0.033,0.64,0.001,0.0136,22.5,80.0,0.0,6.5,22,5,6
2016-06-04 23:00:00+00:00,28.0,18.0,0.103,0.033,0.64,0.001,0.0136,21.294095225512606,80.0,0.0,5.776457135307563,23,5,6
2016-06-05 00:00:00+00:00,28.0,14.0,0.101,0.033,0.64,0.001,0.0136,20.0,80.0,0.0,5.0,0,6,6
2016-06-05 01:00:00+00:00,29.0,8.0,0.093,0.033,0.64,0.001,0.0136,18.705904774487394,80.0,0.0,4.223542864692437,1,6,6
2016-06-05 02:00:00+00:00,26.0,11.0,0.09,0.033,0.64,0.001,0.0136,17.5,80.0,0.0,3.5,2,6,6
2016-06-05 03:00:00+00:00,26.0,12.0,0.072,0.033,0.64,0.001,0.0136,16.464466094067262,80.0,0.0,2.878679656440357,3,6,6
2016-06-05 04:00:00+00:00,17.0,10.0,0.042,0.033,0.64,0.001,0.0136,15.669872981077805,80.0,0.0,2.401923788646684,4,6,6
2016-06-05 05:00:00+00:00,19.0,10.0,0.031,0.033,0.64,0.001,0.0136,15.17037086855466,80.0,0.0,2.102222521132795,5,6,6
2016-06-05 06:00:00+00:00,19.0,12.0,0.023,0.033,0.64,0.001,0.0136,15.0,80.0,0.0,2.0,6,6,6
2016-06-05 07:00:00+00:00,20.0,10.0,0.017,0.033,0.64,0.001,0.0136,15.17037086855466,80.0,0.0,2.102222521132795,7,6,6
2016-06-05 08:00:00+00:00,20.0,10.0,0.014,0.033,0.64,0.001,0.0136,15.669872981077807,80.0,0.0,2.401923788646684,8,6,6
2016-06-05 09:00:00+00:00,17.0,10.0,0.009,0.033,0.64,0.001,0.0136,16.464466094067262,80.0,0.0,2.878679656440357,9,6,6
2016-06-05 10:00:00+00:00,17.0,20.0,0.007,0.033,0.64,0.001,0.0136,17.5,80.0,0.0,3.5,10,6,6
2016-06-05 11:00:00+00:00,23.0,26.0,0.006,0.033,0.64,0.001,0.0136,18.705904774487397,80.0,0.0,4.223542864692438,11,6,6
2016-06-05 12:00:00+00:00,35.0,32.0,0.008,0.033,0.64,0.001,0.0136,20.0,80.0,0.0,5.0,12,6,6
2016-06-05 13:00:00+00:00,41.0,32.0,0.008,0.033,0.64,0.001,0.0136,21.294095225512603,80.0,0.0,5.776457135307562,13,6,6
2016-06-05 14:00:00+00:00,38.0,29.0,0.013,0.033,0.64,0.001,0.0136,22.5,80.0,0.0,6.5,14,6,6
2016-06-05 15:00:00+00:00,34.0,23.0,0.016,0.033,0.64,0.001,0.0136,23.535533905932738,80.0,0.0,7.121320343559643,15,6,6
2016-06-05 16:00:00+00:00,32.0,28.0,0.024,0.033,0.64,0.001,0.0136,24.33012701892219,80.0,0.0,7.598076211353316,16,6,6
2016-06-05 17:00:00+00:00,34.0,18.0,0.028,0.033,0.64,0.001,0.0136,24.82962913144534,80.0,0.0,7.897777478867205,17,6,6
2016-06-05 18:00:00+00:00,28.0,17.0,0.031,0.033,0.64,0.001,0.0136,25.0,80.0,0.0,8.0,18,6,6
2016-06-05 19:00:00+00:00,29.0,15.0,0.04,0.033,0.64,0.001,0.0136,24.82962913144534,80.0,0.0,7.897777478867205,19,6,6
2016-06-05 20:00:00+00:00,27.0,16.0,0.052,0.033,0.64,0.001,0.0136,24.330127018922195,80.0,0.0,7.598076211353316,20,6,6
2016-06-05 21:00:00+00:00,28.0,19.0,0.067,0.033,0.64,0.001,0.0136,23.535533905932738,80.0,0.0,7.121320343559643,21,6,6
2016-06-05 22:00:00+00:00,29.0,12.0,0.064,0.033,0.64,0.001,0.0136,22.5,80.0,0.0,6.5,22,6,6
2016-06-05 23:00:00+00:00,23.0,8.0,0.063,0.033,0.64,0.001,0.0136,21.294095225512606,80.0,0.0,5.776457135307563,23,6,6
2016-06-06 00:00:00+00:00,16.0,9.0,0.054,0.033,0.64,0.001,0.0136,20.0,80.0,0.0,5.0,0,0,6
2016-06-06 01:00:00+00:00,16.0,7.0,0.055,0.033,0.64,0.001,0.0136,18.705904774487394,80.0,0.0,4.223542864692437,1,0,6
2016-06-06 02:00:00+00:00,16.0,10.0,0.049,0.033,0.64,0.001,0.0136,17.5,80.0,0.0,3.5,2,0,6
2016-06-06 03:00:00+00:00,15.0,6.0,0.037,0.033,0.64,0.001,0.0136,16.464466094067262,80.0,0.0,2.878679656440357,3,0,6
2016-06-06 04:00:00+00:00,14.0,5.0,0.028,0.033,0.64,0.001,0.0136,15.669872981077805,80.0,0.0,2.401923788646684,4,0,6
2016-06-06 05:00:00+00:00,13.0,13.0,0.022,0.033,0.64,0.001,0.0136,15.17037086855466,80.0,0.0,2.102222521132795,5,0,6
2016-06-06 06:00:00+00:00,12.0,7.0,0.016,0.033,0.64,0.001,0.0136,15.0,80.0,0.0,2.0,6,0,6
2016-06-06 07:00:00+00:00,12.0,7.0,0.014,0.033,0.64,0.001,0.0136,15.17037086855466,80.0,0.0,2.102222521132795,7,0,6
2016-06-06 08:00:00+00:00,12.0,7.0,0.015,0.033,0.64,0.001,0.0136,15.669872981077807,80.0,0.0,2.401923788646684,8,0,6
2016-06-06 09:00:00+00:00,20.0,12.0,0.014,0.033,0.64,0.001,0.0136,16.464466094067262,80.0,0.0,2.878679656440357,9,0,6
2016-06-06 10:00:00+00:00,17.0,17.0,0.02,0.033,0.64,0.001,0.0136,17.5,80.0,0.0,3.5,10,0,6
2016-06-06 11:00:00+00:00,21.0,15.0,0.022,0.033,0.64,0.001,0.0136,18.705904774487397,80.0,0.0,4.223542864692438,11,0,6
2016-06-06 12:00:00+00:00,22.0,16.0,0.019,0.033,0.64,0.001,0.0136,20.0,80.0,0.0,5.0,12,0,6
2016-06-06 13:00:00+00:00,24.0,18.0,0.019,0.033,0.64,0.001,0.0136,21.294095225512603,80.0,0.0,5.776457135307562,13,0,6
2016-06-06 14:00:00+00:00,27.0,22.0,0.017,0.033,0.64,0.001,0.0136,22.5,80.0,0.0,6.5,14,0,6
2016-06-06 15:00:00+00:00,33.0,25.0,0.019,0.033,0.64,0.001,0.0136,23.535533905932738,80.0,0.0,7.121320343559643,15,0,6
2016-06-06 16:00:00+00:00,35.0,27.0,0.02,0.033,0.64,0.001,0.0136,24.33012701892219,80.0,0.0,7.598076211353316,16,0,6
2016-06-06 17:00:00+00:00,32.0,27.0,0.023,0.033,0.64,0.001,0.0136,24.82962913144534,80.0,0.0,7.897777478867205,17,0,6
2016-06-06 18:00:00+00:00,36.0,32.0,0.029,0.033,0.64,0.001,0.0136,25.0,80.0,0.0,8.0,18,0,6
2016-06-06 19:00:00+00:00,55.0,25.0,0.033,0.033,0.64,0.001,0.0136,24.82962913144534,80.0,0.0,7.897777478867205,19,0,6
2016-06-06 20:00:00+00:00,56.0,30.0,0.036,0.033,0.64,0.001,0.0136,24.330127018922195,80.0,0.0,7.598076211353316,20,0,6
2016-06-06 21:00:00+00:00,49.0,24.0,0.045,0.033,0.64,0.001,0.0136,23.535533905932738,80.0,0.0,7.121320343559643,21,0,6
2016-06-06 22:00:00+00:00,53.0,26.0,0.054,0.033,0.64,0.001,0.0136,22.5,80.0,0.0,6.5,22,0,6
2016-06-06 23:00:00+00:00,50.0,15.0,0.06,0.033,0.64,0.001,0.0136,21.294095225512606,80.0,0.0,5.776457135307563,23,0,6
2016-06-07 00:00:00+00:00,37.0,13.0,0.053,0.033,0.64,0.001,0.0136,20.0,80.0,0.0,5.0,0,1,6
2016-06-07 01:00:00+00:00,25.0,10.0,0.039,0.033,0.64,0.001,0.0136,18.705904774487394,80.0,0.0,4.223542864692437,1,1,6
2016-06-07 02:00:00+00:00,19.0,9.0,0.032,0.033,0.64,0.001,0.0136,17.5,80.0,0.0,3.5,2,1,6
2016-06-07 03:00:00+00:00,17.0,6.0,0.027,0.033,0.64,0.001,0.0136,16.464466094067262,80.0,0.0,2.878679656440357,3,1,6
2016-06-07 04:00:00+00:00,17.0,3.0,0.026,0.033,0.64,0.001,0.0136,15.669872981077805,80.0,0.0,2.401923788646684,4,1,6
2016-06-07 05:00:00+00:00,16.0,7.0,0.025,0.033,0.64,0.001,0.0136,15.17037086855466,80.0,0.0,2.102222521132795,5,1,6
2016-06-07 06:00:00+00:00,15.0,6.0,0.023,0.033,0.64,0.001,0.0136,15.0,80.0,0.0,2.0,6,1,6
2016-06-07 07:00:00+00:00,15.0,9.0,0.019,0.033,0.64,0.001,0.0136,15.17037086855466,80.0,0.0,2.102222521132795,7,1,6
2016-06-07 08:00:00+00:00,15.0,9.0,0.015,0.033,0.64,0.001,0.0136,15.669872981077807,80.0,0.0,2.401923788646684,8,1,6
2016-06-07 09:00:00+00:00,18.0,12.0,0.014,0.033,0.64,0.001,0.0136,16.464466094067262,80.0,0.0,2.878679656440357,9,1,6
2016-06-07 10:00:00+00:00,19.0,18.0,0.017,0.033,0.64,0.001,0.0136,17.5,80.0,0.0,3.5,10,1,6
2016-06-07 11:00:00+00:00,24.0,17.0,0.018,0.033,0.64,0.001,0.0136,18.705904774487397,80.0,0.0,4.223542864692438,11,1,6
2016-06-07 12:00:00+00:00,28.0,26.0,0.018,0.033,0.64,0.001,0.0136,20.0,80.0,0.0,5.0,12,1,6
2016-06-07 13:00:00+00:00,34.0,29.0,0.018,0.033,0.64,0.001,0.0136,21.294095225512603,80.0,0.0,5.776457135307562,13,1,6
2016-06-07 14:00:00+00:00,36.0,28.0,0.017,0.033,0.64,0.001,0.0136,22.5,80.0,0.0,6.5,14,1,6
2016-06-07 15:00:00+00:00,33.0,20.0,0.017,0.033,0.64,0.001,0.0136,23.535533905932738,80.0,0.0,7.121320343559643,15,1,6
2016-06-07 16:00:00+00:00,35.0,16.0,0.017,0.033,0.64,0.001,0.0136,24.33012701892219,80.0,0.0,7.598076211353316,16,1,6
2016-06-07 17:00:00+00:00,32.0,13.0,0.021,0.033,0.64,0.001,0.0136,24.82962913144534,80.0,0.0,7.897777478867205,17,1,6
2016-06-07 18:00:00+00:00,31.0,11.0,0.028,0.033,0.64,0.001,0.0136,25.0,80.0,0.0,8.0,18,1,6
2016-06-07 19:00:00+00:00,31.0,17.0,0.037,0.033,0.64,0.001,0.0136,24.82962913144534,80.0,0.0,7.897777478867205,19,1,6
2016-06-07 20:00:00+00:00,37.0,18.0,0.047,0.033,0.64,0.001,0.0136,24.330127018922195,80.0,0.0,7.598076211353316,20,1,6
2016-06-07 21:00:00+00:00,47.0,17.0,0.053,0.033,0.64,0.001,0.0136,23.535533905932738,80.0,0.0,7.121320343559643,21,1,6
2016-06-07 22:00:00+00:00,43.0,17.0,0.062,0.033,0.64,0.001,0.0136,22.5,80.0,0.0,6.5,22,1,6
2016-06-07 23:00:00+00:00,48.0,14.0,0.059,0.033,0.64,0.001,0.0136,21.294095225512606,80.0,0.0,5.776457135307563,23,1,6
2016-06-08 00:00:00+00:00,42.0,9.0,0.051,0.033,0.64,0.001,0.0136,20.0,80.0,0.0,5.0,0,2,6
2016-06-08 01:00:00+00:00,30.0,7.0,0.044,0.033,0.64,0.001,0.0136,18.705904774487394,80.0,0.0,4.223542864692437,1,2,6
2016-06-08 02:00:00+00:00,22.0,4.0,0.04,0.033,0.64,0.001,0.0136,17.5,80.0,0.0,3.5,2,2,6
2016-06-08 03:00:00+00:00,15.0,5.0,0.033,0.033,0.64,0.001,0.0136,16.464466094067262,80.0,0.0,2.878679656440357,3,2,6
2016-06-08 04:00:00+00:00,20.0,5.0,0.029,0.033,0.64,0.001,0.0136,15.669872981077805,80.0,0.0,2.401923788646684,4,2,6
2016-06-08 05:00:00+00:00,18.0,7.0,0.027,0.033,0.64,0.001,0.0136,15.17037086855466,80.0,0.0,2.102222521132795,5,2,6
2016-06-08 06:00:00+00:00,22.0,14.0,0.022,0.033,0.64,0.001,0.0136,15.0,80.0,0.0,2.0,6,2,6
2016-06-08 07:00:00+00:00,28.0,16.0,0.018,0.033,0.64,0.001,0.0136,15.17037086855466,80.0,0.0,2.102222521132795,7,2,6
2016-06-08 08:00:00+00:00,28.0,16.0,0.016,0.033,0.64,0.001,0.0136,15.669872981077807,80.0,0.0,2.401923788646684,8,2,6
2016-06-08 09:00:00+00:00,23.0,16.0,0.016,0.033,0.64,0.001,0.0136,16.464466094067262,80.0,0.0,2.878679656440357,9,2,6
2016-06-08 10:00:00+00:00,22.0,15.0,0.013,0.033,0.64,0.001,0.0136,17.5,80.0,0.0,3.5,10,2,6
2016-06-08 11:00:00+00:00,20.0,17.0,0.012,0.033,0.64,0.001,0.0136,18.705904774487397,80.0,0.0,4.223542864692438,11,2,6
2016-06-08 12:00:00+00:00,23.0,15.0,0.015,0.033,0.64,0.001,0.0136,20.0,80.0,0.0,5.0,12,2,6
2016-06-08 13:00:00+00:00,29.0,24.0,0.015,0.033,0.64,0.001,0.0136,21.294095225512603,80.0,0.0,5.776457135307562,13,2,6
2016-06-08 15:00:00+00:00,41.0,23.0,0.017,0.033,0.64,0.001,0.0136,23.535533905932738,80.0,0.0,7.121320343559643,15,2,6
2016-06-08 16:00:00+00:00,41.0,22.0,0.02,0.033,0.64,0.001,0.0136,24.33012701892219,80.0,0.0,7.598076211353316,16,2,6
2016-06-08 17:00:00+00:00,45.0,20.0,0.025,0.033,0.64,0.001,0.0136,24.82962913144534,80.0,0.0,7.897777478867205,17,2,6
2016-06-08 18:00:00+00:00,42.0,22.0,0.034,0.033,0.64,0.001,0.0136,25.0,80.0,0.0,8.0,18,2,6
2016-06-08 19:00:00+00:00,47.0,23.0,0.037,0.033,0.64,0.001,0.0136,24.82962913144534,80.0,0.0,7.897777478867205,19,2,6
2016-06-08 20:00:00+00:00,48.0,26.0,0.048,0.033,0.64,0.001,0.0136,24.330127018922195,80.0,0.0,7.598076211353316,20,2,6
2016-06-08 22:00:00+00:00,51.0,20.0,0.059,0.033,0.64,0.001,0.0136,22.5,80.0,0.0,6.5,22,2,6
2016-06-08 23:00:00+00:00,48.0,16.0,0.064,0.033,0.64,0.001,0.0136,21.294095225512606,80.0,0.0,5.776457135307563,23,2,6
2016-06-09 00:00:00+00:00,41.0,10.0,0.057,0.033,0.64,0.001,0.0136,20.0,80.0,0.0,5.0,0,3,6
2016-06-09 01:00:00+00:00,32.0,18.0,0.058,0.033,0.64,0.001,0.0136,18.705904774487394,80.0,0.0,4.223542864692437,1,3,6
2016-06-09 02:00:00+00:00,34.0,15.0,0.054,0.033,0.64,0.001,0.0136,17.5,80.0,0.0,3.5,2,3,6
2016-06-09 03:00:00+00:00,27.0,12.0,0.048,0.033,0.64,0.001,0.0136,16.464466094067262,80.0,0.0,2.878679656440357,3,3,6
2016-06-09 04:00:00+00:00,28.0,14.0,0.039,0.033,0.64,0.001,0.0136,15.669872981077805,80.0,0.0,2.401923788646684,4,3,6
2016-06-09 05:00:00+00:00,24.0,9.0,0.041,0.033,0.64,0.001,0.0136,15.17037086855466,80.0,0.0,2.102222521132795,5,3,6
2016-06-09 06:00:00+00:00,21.0,11.0,0.033,0.033,0.64,0.001,0.0136,15.0,80.0,0.0,2.0,6,3,6
2016-06-09 07:00:00+00:00,20.0,9.0,0.023,0.033,0.64,0.001,0.0136,15.17037086855466,80.0,0.0,2.102222521132795,7,3,6
2016-06-09 08:00:00+00:00,20.0,9.0,0.016,0.033,0.64,0.001,0.0136,15.669872981077807,80.0,0.0,2.401923788646684,8,3,6
2016-06-09 09:00:00+00:00,29.0,21.0,0.011,0.033,0.64,0.001,0.0136,16.464466094067262,80.0,0.0,2.878679656440357,9,3,6
2016-06-09 10:00:00+00:00,37.0,24.0,0.008,0.033,0.64,0.001,0.0136,17.5,80.0,0.0,3.5,10,3,6
2016-06-09 11:00:00+00:00,40.0,23.0,0.015,0.033,0.64,0.001,0.0136,18.705904774487397,80.0,0.0,4.223542864692438,11,3,6
2016-06-09 12:00:00+00:00,36.0,23.0,0.022,0.033,0.64,0.001,0.0136,20.0,80.0,0.0,5.0,12,3,6
2016-06-09 13:00:00+00:00,38.0,20.0,0.022,0.033,0.64,0.001,0.0136,21.294095225512603,80.0,0.0,5.776457135307562,13,3,6
2016-06-09 14:00:00+00:00,31.0,22.0,0.023,0.033,0.64,0.001,0.0136,22.5,80.0,0.0,6.5,14,3,6
2016-06-09 15:00:00+00:00,37.0,31.0,0.022,0.033,0.64,0.001,0.0136,23.535533905932738,80.0,0.0,7.121320343559643,15,3,6
2016-06-09 16:00:00+00:00,42.0,29.0,0.025,0.033,0.64,0.001,0.0136,24.33012701892219,80.0,0.0,7.598076211353316,16,3,6
2016-06-09 17:00:00+00:00,55.0,19.0,0.029,0.033,0.64,0.001,0.0136,24.82962913144534,80.0,0.0,7.897777478867205,17,3,6
2016-06-09 18:00:00+00:00,36.0,27.0,0.034,0.033,0.64,0.001,0.0136,25.0,80.0,0.0,8.0,18,3,6
2016-06-09 20:00:00+00:00,43.0,19.0,0.043,0.033,0.64,0.001,0.0136,24.330127018922195,80.0,0.0,7.598076211353316,20,3,6
2016-06-09 21:00:00+00:00,39.0,22.0,0.056,0.033,0.64,0.001,0.0136,23.535533905932738,80.0,0.0,7.121320343559643,21,3,6
2016-06-09 22:00:00+00:00,44.0,22.0,0.054,0.033,0.64,0.001,0.0136,22.5,80.0,0.0,6.5,22,3,6
2016-06-09 23:00:00+00:00,46.0,16.0,0.055,0.033,0.64,0.001,0.0136,21.294095225512606,80.0,0.0,5.776457135307563,23,3,6
2016-06-10 00:00:00+00:00,41.0,13.0,0.047,0.033,0.64,0.001,0.0136,20.0,80.0,0.0,5.0,0,4,6
2016-06-10 01:00:00+00:00,35.0,15.0,0.043,0.033,0.64,0.001,0.0136,18.705904774487394,80.0,0.0,4.223542864692437,1,4,6
2016-06-10 02:00:00+00:00,23.0,12.0,0.041,0.033,0.64,0.001,0.0136,17.5,80.0,0.0,3.5,2,4,6
2016-06-10 03:00:00+00:00,25.0,16.0,0.035,0.033,0.64,0.001,0.0136,16.464466094067262,80.0,0.0,2.878679656440357,3,4,6
2016-06-10 04:00:00+00:00,22.0,14.0,0.029,0.033,0.64,0.001,0.0136,15.669872981077805,80.0,0.0,2.401923788646684,4,4,6
2016-06-10 05:00:00+00:00,26.0,16.0,0.025,0.033,0.64,0.001,0.0136,15.17037086855466,80.0,0.0,2.102222521132795,5,4,6
2016-06-10 06:00:00+00:00,25.0,13.0,0.026,0.033,0.64,0.001,0.0136,15.0,80.0,0.0,2.0,6,4,6
2016-06-10 07:00:00+00:00,26.0,23.0,0.024,0.033,0.64,0.001,0.0136,15.17037086855466,80.0,0.0,2.102222521132795,7,4,6
2016-06-10 08:00:00+00:00,26.0,23.0,0.021,0.033,0.64,0.001,0.0136,15.669872981077807,80.0,0.0,2.401923788646684,8,4,6
2016-06-10 09:00:00+00:00,39.0,28.0,0.019,0.033,0.64,0.001,0.0136,16.464466094067262,80.0,0.0,2.878679656440357,9,4,6
2016-06-10 10:00:00+00:00,45.0,30.0,0.017,0.033,0.64,0.001,0.0136,17.5,80.0,0.0,3.5,10,4,6
2016-06-10 11:00:00+00:00,43.0,27.0,0.019,0.033,0.64,0.001,0.0136,18.705904774487397,80.0,0.0,4.223542864692438,11,4,6
2016-06-10 12:00:00+00:00,42.0,25.0,0.02,0.033,0.64,0.001,0.0136,20.0,80.0,0.0,5.0,12,4,6
2016-06-10 13:00:00+00:00,34.0,19.0,0.02,0.033,0.64,0.001,0.0136,21.294095225512603,80.0,0.0,5.776457135307562,13,4,6
2016-06-10 14:00:00+00:00,44.0,20.0,0.022,0.033,0.64,0.001,0.0136,22.5,80.0,0.0,6.5,14,4,6
2016-06-10 15:00:00+00:00,46.0,11.0,0.024,0.033,0.64,0.001,0.0136,23.535533905932738,80.0,0.0,7.121320343559643,15,4,6
2016-06-10 16:00:00+00:00,28.0,16.0,0.023,0.033,0.64,0.001,0.0136,24.33012701892219,80.0,0.0,7.598076211353316,16,4,6
2016-06-10 17:00:00+00:00,27.0,19.0,0.023,0.033,0.64,0.001,0.0136,24.82962913144534,80.0,0.0,7.897777478867205,17,4,6
2016-06-10 18:00:00+00:00,30.0,20.0,0.029,0.033,0.64,0.001,0.0136,25.0,80.0,0.0,8.0,18,4,6
2016-06-10 19:00:00+00:00,44.0,24.0,0.035,0.033,0.64,0.001,0.0136,24.82962913144534,80.0,0.0,7.897777478867205,19,4,6
2016-06-10 20:00:00+00:00,49.0,24.0,0.04,0.033,0.64,0.001,0.0136,24.330127018922195,80.0,0.0,7.598076211353316,20,4,6
2016-06-10 21:00:00+00:00,49.0,22.0,0.051,0.033,0.64,0.001,0.0136,23.535533905932738,80.0,0.0,7.121320343559643,21,4,6
2016-06-10 22:00:00+00:00,45.0,19.0,0.06,0.033,0.64,0.001,0.0136,22.5,80.0,0.0,6.5,22,4,6
2016-06-10 23:00:00+00:00,38.0,17.0,0.059,0.033,0.64,0.001,0.0136,21.294095225512606,80.0,0.0,5.776457135307563,23,4,6
2016-06-11 00:00:00+00:00,31.0,9.0,0.06,0.033,0.64,0.001,0.0136,20.0,80.0,0.0,5.0,0,5,6
2016-06-11 01:00:00+00:00,27.0,6.0,0.048,0.033,0.64,0.001,0.0136,18.705904774487394,80.0,0.0,4.223542864692437,1,5,6
2016-06-11 02:00:00+00:00,20.0,5.0,0.033,0.033,0.64,0.001,0.0136,17.5,80.0,0.0,3.5,2,5,6
2016-06-11 03:00:00+00:00,20.0,5.0,0.026,0.033,0.64,0.001,0.0136,16.464466094067262,80.0,0.0,2.878679656440357,3,5,6
2016-06-11 04:00:00+00:00,23.0,8.0,0.023,0.033,0.64,0.001,0.0136,15.669872981077805,80.0,0.0,2.401923788646684,4,5,6
2016-06-11 05:00:00+00:00,24.0,7.0,0.025,0.033,0.64,0.001,0.0136,15.17037086855466,80.0,0.0,2.102222521132795,5,5,6
2016-06-11 06:00:00+00:00,21.0,7.0,0.024,0.033,0.64,0.001,0.0136,15.0,80.0,0.0,2.0,6,5,6
2016-06-11 07:00:00+00:00,20.0,4.0,0.024,0.033,0.64,0.001,0.0136,15.17037086855466,80.0,0.0,2.102222521132795,7,5,6
2016-06-11 08:00:00+00:00,20.0,4.0,0.027,0.033,0.64,0.001,0.0136,15.669872981077807,80.0,0.0,2.401923788646684,8,5,6
2016-06-11 09:00:00+00:00,13.0,6.0,0.027,0.033,0.64,0.001,0.0136,16.464466094067262,80.0,0.0,2.878679656440357,9,5,6
2016-06-11 10:00:00+00:00,10.0,7.0,0.027,0.033,0.64,0.001,0.0136,17.5,80.0,0.0,3.5,10,5,6
2016-06-11 11:00:00+00:00,11.0,5.0,0.027,0.033,0.64,0.001,0.0136,18.705904774487397,80.0,0.0,4.223542864692438,11,5,6
2016-06-11 12:00:00+00:00,13.0,4.0,0.027,0.033,0.64,0.001,0.0136,20.0,80.0,0.0,5.0,12,5,6
2016-06-11 13:00:00+00:00,13.0,5.0,0.027,0.033,0.64,0.001,0.0136,21.294095225512603,80.0,0.0,5.776457135307562,13,5,6
2016-06-11 14:00:00+00:00,14.0,9.0,0.025,0.033,0.64,0.001,0.0136,22.5,80.0,0.0,6.5,14,5,6
2016-06-11 15:00:00+00:00,17.0,5.0,0.027,0.033,0.64,0.001,0.0136,23.535533905932738,80.0,0.0,7.121320343559643,15,5,6
2016-06-11 16:00:00+00:00,15.0,5.0,0.026,0.033,0.64,0.001,0.0136,24.33012701892219,80.0,0.0,7.598076211353316,16,5,6
2016-06-11 17:00:00+00:00,13.0,2.0,0.027,0.033,0.64,0.001,0.0136,24.82962913144534,80.0,0.0,7.897777478867205,17,5,6
2016-06-11 18:00:00+00:00,10.0,3.0,0.028,0.033,0.64,0.001,0.0136,25.0,80.0,0.0,8.0,18,5,6
2016-06-11 19:00:00+00:00,8.0,4.0,0.025,0.033,0.64,0.001,0.0136,24.82962913144534,80.0,0.0,7.897777478867205,19,5,6
2016-06-11 20:00:00+00:00,7.0,8.0,0.025,0.033,0.64,0.001,0.0136,24.330127018922195,80.0,0.0,7.598076211353316,20,5,6
2016-06-11 21:00:00+00:00,8.0,6.0,0.028,0.033,0.64,0.001,0.0136,23.535533905932738,80.0,0.0,7.121320343559643,21,5,6
2016-06-11 22:00:00+00:00,11.0,5.0,0.026,0.033,0.64,0.001,0.0136,22.5,80.0,0.0,6.5,22,5,6
2016-06-11 23:00:00+00:00,13.0,6.0,0.025,0.033,0.64,0.001,0.0136,21.294095225512606,80.0,0.0,5.776457135307563,23,5,6
2016-06-12 00:00:00+00:00,10.0,5.0,0.025,0.033,0.64,0.001,0.0136,20.0,80.0,0.0,5.0,0,6,6
2016-06-12 01:00:00+00:00,16.0,5.0,0.026,0.033,0.64,0.001,0.0136,18.705904774487394,80.0,0.0,4.223542864692437,1,6,6
2016-06-12 02:00:00+00:00,13.0,4.0,0.026,0.033,0.64,0.001,0.0136,17.5,80.0,0.0,3.5,2,6,6
2016-06-12 03:00:00+00:00,12.0,2.0,0.026,0.033,0.64,0.001,0.0136,16.464466094067262,80.0,0.0,2.878679656440357,3,6,6
